url,id,status,link_text,char_count,word_count,origin,cheers_matches,entreq_matches,moose_matches,cherries_matches,arrive_matches,arrive_domain_matches,care_matches,care_domain_matches,prisma_matches,coreq_matches,consort_matches,consort_domain_matches,agree_matches,agree_domain_matches,EQUATOR_matches,EQUATOR_domain_domain_matches,ICMJE_matches,EQUATOR_domain_domain_matches,section_matches,manuscript_matches,table_matches,words_matches
https://www.eurekaselect.com/node/607/current-pharmaceutical-biotechnology/ifa,100960530,[200],,[82486],[12153],,"['CHEERS', 'CHEERS']",,,,['ARRIVE'],,"['CARE', 'CARE', 'CARE', 'CARE']","['http://www.care-statement.org/', 'http://www.care-statement.org/resources/checklist', 'http://www.care-statement.org/']","['PRISMA', 'prisma', 'PRISMA', 'prisma', 'PRISMA', 'PRISMA', 'prisma']","['COREQ', 'COREQ']","['CONSORT', 'consort', 'CONSORT', 'consort', 'CONSORT', 'CONSORT', 'consort']","['http://www.consort-statement.org/', 'http://www.consort-statement.org', 'http://www.consort-statement.org/']",,,"['equator-network', 'equator-network', 'equator-network', 'EQUATOR', 'equator-network']","['http://www.equator-network.org/reporting-guidelines/strobe-strega/', 'http://www.equator-network.org', 'http://www.equator-network.org/reporting-guidelines/strobe-strega/', 'http://www.equator-network.org/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org']","['International Committee of Medical Journal Editors', 'ICMJE', 'International Committee of Medical Journal Editors', 'icmje']","['http://www.equator-network.org/reporting-guidelines/strobe-strega/', 'http://www.equator-network.org', 'http://www.equator-network.org/reporting-guidelines/strobe-strega/', 'http://www.equator-network.org/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org']","['section', 'section', 'SECTIONS', 'sections', 'sections', 'sections', 'sections', 'SECTION', 'Section', 'section', 'section', 'section', 'Section', 'section', 'Section', 'Section', 'section', 'sections', 'section', 'Sections', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'sections', 'sections', 'sections']","['Manuscript', 'Manuscripts', 'MANUSCRIPT', 'MANUSCRIPTS', 'MANUSCRIPT', 'MANUSCRIPT', 'manuscripts', 'Manuscripts', 'Manuscript', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'MANUSCRIPTS', 'manuscripts', 'MANUSCRIPT', 'manuscript', 'MANUSCRIPT', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'MANUSCRIPTS', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'manuscripts', 'manuscripts', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'Manuscripts', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['Table', 'Table', 'TABLES', 'table', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'Tables', 'Table', 'table', 'TABLES', 'TABLES', 'Tables', 'table', 'table', 'table', 'Table', 'Table', 'Tables', 'Tables', 'table', 'table']","['words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words']"
https://www.elsevier.com/journals/1935861x/1935-861X/guide-for-authors,101465726,[200],,[52224],[7917],,,,,,['ARRIVE'],,,,,,,,,,,['http://www.icmje.org/recommendations/'],,['http://www.icmje.org/recommendations/'],"['section', 'sections', 'sections', 'section', 'section', 'section', 'section', 'section']","['manuscripts', 'manuscripts', 'manuscripts', 'manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscript']","['Tables', 'tables', 'table', 'tables', 'table', 'table', 'tables', 'tables', 'Table', 'tables', 'Tables', 'tables', 'tables', 'table', 'table', 'tables', 'table', 'table', 'tables', 'tables', 'tables']","['words', 'words', 'words']"
https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=iahb20&,0404024,[200],,[27113],[4185],,,,,,,,,,,,,,,,,"['http://www.icmje.org/urm_main.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html']","['International Committee of Medical Journal Editors', 'ICMJE', 'International Committee of Medical Journal Editors', 'ICMJE', 'ICMJE', 'ICMJE']","['http://www.icmje.org/urm_main.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html']","['sections', 'section', 'section', 'section', 'section', 'sections', 'section', 'section']","['Manuscripts', 'manuscripts', 'Manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'manuscript', 'Manuscripts', 'manuscripts', 'manuscript', 'Manuscript']","['tables', 'Tables', 'Tables', 'Tables', 'Tables', 'table', 'Tables', 'Tables', 'table']","['words', 'words', 'words', 'words', 'words', 'words']"
https://journals.sagepub.com/author-instructions/mix,101120118,[200],,[32427],[4935],,,,,,,,,,"['PRISMA', 'PRISMA']",,"['CONSORT', 'CONSORT']",['http://www.consort-statement.org/downloads'],,,"['EQUATOR Network', 'EQUATOR']","['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/author-responsibilities--conflicts-of-interest.html#two', 'http://www.icmje.org/icmje-recommendations.pdf', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html', 'http://www.icmje.org/recommendations/browse/publishing-and-editorial-issues/clinical-trial-registration.html']","['International Committee of\nMedical Journal Editors', 'ICMJE', 'International\nCommittee of Medical Journal Editors', 'ICMJE', 'ICMJE', 'ICMJE', 'ICMJE', 'ICMJE']","['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/author-responsibilities--conflicts-of-interest.html#two', 'http://www.icmje.org/icmje-recommendations.pdf', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html', 'http://www.icmje.org/recommendations/browse/publishing-and-editorial-issues/clinical-trial-registration.html']","['section', 'section', 'section', 'section', 'section', 'section']","['Manuscript', 'Manuscripts', 'Manuscripts', 'Manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'Manuscript', 'manuscript', 'MANUSCRIPT', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'Manuscript', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'Manuscript']",['tables'],
https://onlinelibrary.wiley.com/page/journal/20448287/homepage/forauthors.html,9605409,[200],,[16454],[2553],,,,,,,,,,['PRISMA'],,['CONSORT'],['http://www.consort-statement.org'],,,,,,,['section'],"['Manuscript', 'manuscripts', 'Manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'Manuscripts', 'Manuscripts', 'manuscript', 'manuscript']","['tables', 'tables', 'tables', 'Tables', 'Tables', 'tables']","['words', 'words', 'words', 'words', 'words', 'words']"
https://www.elsevier.com/journals/24058521/None/guide-for-authors,101662552,[200],,[1806],[275],,,,,,,,,,,,,,,,,,,,,,,
https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wasp20&,8914669,[200],,[21008],[3226],,,,,,,,,,,,,,,,,,,,['sections'],"['manuscripts', 'manuscripts', 'manuscripts', 'manuscripts', 'manuscripts', 'manuscripts', 'Manuscripts', 'manuscripts', 'Manuscripts', 'manuscripts', 'manuscripts', 'manuscript', 'manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'manuscript']","['table', 'tables', 'tables', 'Tables', 'Tables', 'table']","['words', 'words']"
https://www.springer.com/journal/10157/submission-guidelines,9709923,[200],,[41878],[6214],,,,,,,,,,,,,,,,,"['http://www.icmje.org/#clin_trials', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html']","['International Committee of Medical Journal Editors', 'ICMJE', 'icmje', 'International Committee of Medical Journal Editors', 'ICMJE', 'ICMJE']","['http://www.icmje.org/#clin_trials', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html']","['section', 'section', 'section', 'section', 'section', 'section']","['Manuscripts', 'manuscript', 'Manuscripts', 'manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['Tables', 'table', 'tables', 'table', 'tables', 'tables', 'tables', 'Tables', 'tables', 'Tables', 'table', 'table', 'table', 'table', 'tables', 'table', 'tables', 'tables', 'tables']","['words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words']"
https://www.elsevier.com/journals/18763413/1876-3413/guide-for-authors,101517095,[200],,[1806],[275],,,,,,,,,,,,,,,,,,,,,,,
https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=icts20,0365263,[200],,[26523],[4110],,,,,,['ARRIVE'],"['https://arriveguidelines.org/sites/arrive/files/Author%20Checklist%20-%20Full.pdf', 'https://arriveguidelines.org/resources/author-checklists?']",,,,,,,,,,"['http://www.icmje.org/urm_main.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html']","['International Committee of Medical Journal Editors', 'ICMJE', 'International Committee of Medical Journal Editors', 'ICMJE', 'ICMJE', 'ICMJE']","['http://www.icmje.org/urm_main.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html']","['sections', 'section', 'section', 'section']","['Manuscripts', 'manuscripts', 'Manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'Manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'manuscript', 'Manuscripts', 'manuscripts', 'manuscript', 'Manuscript']","['tables', 'tables', 'tables', 'Tables', 'Tables', 'table']","['words', 'words', 'words']"
https://onlinelibrary.wiley.com/page/journal/15214028/homepage/forauthors.html,8503885,[200],,[5042],[734],,,,,,,,,,,,,,,,,,,,,"['Manuscript', 'manuscripts', 'manuscript']",,
https://www.elsevier.com/journals/10525149/1052-5149/guide-for-authors,9211377,[200],,[2711],[413],,,,,,,,,,,,,,,,,,,,,['Manuscript'],,
https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=gasc&,9212242,[200],,[20651],[3228],,,,,,,,,,,,,,,,,"['http://www.icmje.org/urm_main.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html']","['International Committee of Medical Journal Editors', 'ICMJE', 'International Committee of Medical Journal Editors', 'ICMJE', 'ICMJE', 'ICMJE']","['http://www.icmje.org/urm_main.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html']","['section', 'section']","['manuscripts', 'manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'manuscript']","['tables', 'tables', 'Tables', 'Tables', 'table']","['words', 'words']"
https://www.elsevier.com/journals/13891723/1389-1723/guide-for-authors,100888800,[200],,[2920],[426],,,,,,,,,,,,,,,,,,,,,"['manuscripts', 'manuscript']",,
https://academic.oup.com/cardiovascres/pages/General_Instructions,0077427,[200],,[39571],[5939],,,,,,['ARRIVE'],,,,['PRISMA'],,"['CONSORT', 'CONSORT']",,,,['EQUATOR network'],"['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/reporting-guidelines/strobe/', 'http://www.icmje.org/', 'http://www.icmje.org/']","['International Committee of Medical Journal Editors', 'ICMJE', 'ICMJE', 'ICMJE', 'ICMJE', 'International Committee of Medical Journal Editors', 'ICMJE', 'ICMJE']","['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/reporting-guidelines/strobe/', 'http://www.icmje.org/', 'http://www.icmje.org/']","['Section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section']","['manuscript', 'Manuscript', 'Manuscript', 'Manuscript', 'Manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscripts', 'Manuscripts', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'Manuscript', 'manuscript', 'manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'Manuscript', 'manuscripts', 'manuscript', 'Manuscripts', 'manuscripts', 'manuscripts', 'manuscript', 'Manuscript']","['table', 'tables', 'Tables', 'Tables', 'tables', 'tables']","['words', 'words', 'words', 'words', 'words', 'words']"
https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=inet20,9431867,[200],,[20348],[3170],,,,,,,,,,,,,,,,,"['http://www.icmje.org/urm_main.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html']","['International Committee of Medical Journal Editors', 'ICMJE', 'International Committee of Medical Journal Editors', 'ICMJE', 'ICMJE', 'ICMJE']","['http://www.icmje.org/urm_main.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html']","['section', 'section']","['Manuscripts', 'Manuscript', 'manuscript', 'manuscript', 'manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'Manuscript', 'manuscript']","['table', 'Tables', 'Tables', 'table']",
