,id,title,languages,publisher,publication_types,mesh_headings,urls_raw,is_periodical,is_english,urls
100,100886502,Actas españolas de psiquiatría.,"['spa', 'eng', 'eng']","['Editorial Garsi,', 'Fundación Juan José López-Ibor']",['Periodical'],['Mental Disorders'],['http://actaspsiquiatria.es/index.php'],True,True,['http://actaspsiquiatria.es/index.php']
101,7704993,Actas urologicas españolas.,"['spa', 'eng', 'fre', 'spa']","['Asociación Española de Urología.', 'Elsevier España']",['Periodical'],['Urology'],['http://www.sciencedirect.com/science/journal/02104806'],True,True,['http://www.sciencedirect.com/science/journal/02104806']
102,9304117,Acupuncture in medicine : journal of the British Medical Acupuncture Society.,['eng'],"['The Society,', 'SAGE Publications']",['Periodical'],['Acupuncture Therapy'],['https://journals.sagepub.com/home/aima'],True,True,['https://journals.sagepub.com/home/aima']
103,101553725,Acute medicine.,['eng'],"['Rila,']",['Periodical'],"['Acute Disease', 'Acute Disease \n                 therapy']",['http://acutemedjournal.co.uk/journal/'],True,True,['http://acutemedjournal.co.uk/journal/']
104,8701671,Adapted physical activity quarterly : APAQ.,['eng'],"['Human Kinetics Publishers,']",['Periodical'],"['Physical Education and Training', 'Physical Therapy Modalities']",['https://journals.humankinetics.com/view/journals/apaq/apaq-overview.xml'],True,True,['https://journals.humankinetics.com/view/journals/apaq/apaq-overview.xml']
105,9304118,Addiction.,"['eng', 'fre', 'spa']","['Carfax Pub. Co.,', 'Wiley-Blackwell']",['Periodical'],"['Substance-Related Disorders', 'Tobacco Use Disorder']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1360-0443'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1360-0443']
106,9604935,Addiction biology.,['eng'],"['Carfax,', 'Wiley-Blackwell']",['Periodical'],"['Alcoholism', 'Substance-Related Disorders', 'Tobacco Use Disorder']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1369-1600'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1369-1600']
107,101316917,Addiction science & clinical practice.,['eng'],"['National Institute on Drug Abuse', 'BioMed Central']",['Periodical'],['Substance-Related Disorders \n                 prevention & control'],"['https://ascpjournal.biomedcentral.com/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/1002/']",True,True,['https://ascpjournal.biomedcentral.com/']
108,7603486,Addictive behaviors.,"['eng', 'eng']","['Pergamon Press.', 'Elsevier Science']",['Periodical'],"['Alcoholism', 'Behavior', 'Feeding Behavior', 'Obesity', 'Smoking', 'Substance-Related Disorders']",['https://www.sciencedirect.com/journal/addictive-behaviors'],True,True,['https://www.sciencedirect.com/journal/addictive-behaviors']
109,9605506,Adicciones.,"['eng', 'spa']","['Socidrogalcohol,']",['Periodical'],['Substance-Related Disorders'],['http://www.adicciones.es/index.php/adicciones'],True,True,['http://www.adicciones.es/index.php/adicciones']
110,101567863,Adipocyte.,['eng'],"['Landes Bioscience', 'Taylor & Francis']",['Periodical'],"['Adipocytes', 'Adipose Tissue']","['https://www.ncbi.nlm.nih.gov/pmc/journals/1988/', 'http://www.tandfonline.com/kadi']",True,True,['http://www.tandfonline.com/kadi']
111,8914574,Administration and policy in mental health.,['eng'],"['Human Sciences Press,', 'Springer']",['Periodical'],"['Health Policy', 'Mental Health Services \n                 organization & administration', 'Mental Health']",['https://link.springer.com/journal/10488'],True,True,['https://link.springer.com/journal/10488']
112,101711718,Advanced biosystems.,['eng'],"['Wiley-VCH Verlag GmbH & Co.,']",['Periodical'],['Biological Science Disciplines'],['https://onlinelibrary.wiley.com/journal/23667478'],True,True,['https://onlinelibrary.wiley.com/journal/23667478']
113,8710523,Advanced drug delivery reviews.,['eng'],"['Elsevier Science Publishers, B.V.,']",['Periodical'],['Pharmaceutical Preparations \n                 administration & dosage'],['https://www.sciencedirect.com/journal/advanced-drug-delivery-reviews'],True,True,['https://www.sciencedirect.com/journal/advanced-drug-delivery-reviews']
114,101285075,Advanced emergency nursing journal.,['eng'],"['Lippincott Williams & Wilkins,']",['Periodical'],['Emergency Nursing'],['http://gateway.ovid.com/ovidweb.cgi?T=JS&MODE=ovid&NEWS=n&PAGE=toc&D=ovft&AN=01261775-000000000-00000'],True,True,[]
115,101581613,Advanced healthcare materials.,['eng'],"['Wiley-VCH,']",['Periodical'],"['Biocompatible Materials \n                 therapeutic use', 'Nanotechnology']",['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2192-2659'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2192-2659']
116,9885358,Advanced materials.,['eng'],"['VCH Publishers,', 'Wiley-VCH']",['Periodical'],"['Biomedical and Dental Materials', 'Manufactured Materials']",['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-4095'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-4095']
117,7501064,Advances and technical standards in neurosurgery.,['eng'],['Springer-Verlag.'],['Periodical'],['Neurosurgery'],['https://link.springer.com/bookseries/578'],True,True,['https://link.springer.com/bookseries/578']
118,9435676,Advances in anatomic pathology.,['eng'],"['Raven Press,', 'Lippincott Williams & Wilkins']",['Periodical'],['Pathology'],['http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00125480-000000000-00000'],True,True,[]
119,0407712,"Advances in anatomy, embryology, and cell biology.",['eng'],"['Springer-Verlag.', 'Springer Verlag']",['Periodical'],"['Anatomy', 'Cell Biology', 'Embryology']",['https://link.springer.com/bookseries/102'],True,True,['https://link.springer.com/bookseries/102']
120,8409340,Advances in anesthesia.,['eng'],"['Year Book Medical Publishers,', 'Elsevier Mosby']",['Periodical'],"['Anesthesiology', 'Critical Care']",['http://www.sciencedirect.com/science/journal/07376146'],True,True,['http://www.sciencedirect.com/science/journal/07376146']
121,0370413,Advances in applied microbiology.,['eng'],"['Academic Press', 'Academic Press']",[],['Microbiology'],['http://www.sciencedirect.com/science/bookseries/00652164'],False,True,['http://www.sciencedirect.com/science/bookseries/00652164']
122,8307733,Advances in biochemical engineering/biotechnology.,"['eng', 'eng']","['Springer-Verlag,', 'Springer Verlag']",['Periodical'],"['Biochemistry', 'Chemical Engineering', 'Microbiology', 'Technology']",['https://link.springer.com/bookseries/10'],True,True,['https://link.springer.com/bookseries/10']
123,101572336,Advances in biological regulation.,['eng'],['Elsevier'],['Periodical'],"['Biochemical Phenomena', 'Cell Physiological Phenomena']",['http://www.sciencedirect.com/science/journal/aip/22124926'],True,True,['http://www.sciencedirect.com/science/journal/aip/22124926']
124,0370416,Advances in cancer research.,['eng'],"['Academic Press', 'Elsevier']",['Periodical'],"['Neoplasms, Experimental']",['http://www.sciencedirect.com/science/bookseries/0065230X'],True,True,['http://www.sciencedirect.com/science/bookseries/0065230X']
125,0240537,Advances in carbohydrate chemistry and biochemistry.,['eng'],"['Academic Press', 'Elsevier']",['Periodical'],"['Biochemistry', 'Carbohydrates']",['http://www.sciencedirect.com/science/bookseries/00652318'],True,True,['http://www.sciencedirect.com/science/bookseries/00652318']
126,0270063,Advances in cardiology.,['eng'],['Karger'],['Periodical'],['Cardiology'],['http://www.karger.com/BookSeries/Home/223870'],True,True,['http://www.karger.com/BookSeries/Home/223870']
127,0370417,Advances in child development and behavior.,['eng'],['Academic Press'],['Periodical'],"['Child Behavior', 'Child Development', 'Psychology, Child']",['http://www.sciencedirect.com/science/bookseries/00652407'],True,True,['http://www.sciencedirect.com/science/bookseries/00652407']
128,101209214,Advances in chronic kidney disease.,['eng'],"['W.B. Saunders,']",['Periodical'],"['Kidney Failure, Chronic']",['http://www.sciencedirect.com/science/journal/15485595'],True,True,['http://www.sciencedirect.com/science/journal/15485595']
129,101138582,Advances in clinical and experimental medicine : official organ Wroclaw Medical University.,['eng'],"['The University,']",['Periodical'],"['Clinical Medicine', 'Medicine']",['http://www.advances.am.wroc.pl/strona.php?id=33&lang=en'],True,True,['http://www.advances.am.wroc.pl/strona.php?id=33&lang=en']
130,2985173R,Advances in clinical chemistry.,['eng'],['Academic Press'],['Periodical'],"['Chemistry, Clinical']",['http://www.sciencedirect.com/science/bookseries/00652423'],True,True,['http://www.sciencedirect.com/science/bookseries/00652423']
131,8706645,Advances in colloid and interface science.,['eng'],['Elsevier'],['Periodical'],"['Chemistry, Physical', 'Colloids']",['https://www.sciencedirect.com/journal/advances-in-colloid-and-interface-science'],True,True,['https://www.sciencedirect.com/journal/advances-in-colloid-and-interface-science']
132,8802131,Advances in dental research.,['eng'],"['International Association for Dental Research,', 'Sage']",['Periodical'],['Dentistry'],['https://journals.sagepub.com/home/adr'],True,True,['https://journals.sagepub.com/home/adr']
133,0121103,Advances in experimental medicine and biology.,['eng'],"['Plenum Press.', 'Kluwer Academic/Plenum Publishers']",['Periodical'],"['Biology', 'Medicine']",['https://link.springer.com/bookseries/5584'],True,True,['https://link.springer.com/bookseries/5584']
134,9001271,Advances in food and nutrition research.,['eng'],"['Academic Press,']",['Periodical'],"['Food', 'Nutritional Physiological Phenomena']",['http://www.sciencedirect.com/science/bookseries/10434526'],True,True,['http://www.sciencedirect.com/science/bookseries/10434526']
135,0370421,Advances in genetics.,['eng'],"['Academic Press', 'Academic Press']",['Periodical'],['Genetics'],['http://www.sciencedirect.com/science/bookseries/00652660'],True,True,['http://www.sciencedirect.com/science/bookseries/00652660']
136,100971443,"Advances in gerontology = Uspekhi gerontologii 
             / Rossiĭskai︠a︡ akademii︠a︡ nauk, Gerontologicheskoe obshchestvo.","['eng', 'rus']","['Ėskulap,']",['Periodical'],['Geriatrics'],['http://www.gersociety.ru/information/uspexi/'],True,True,['http://www.gersociety.ru/information/uspexi/']
137,101090746,Advances in health care management.,['eng'],"['JAI,', 'Emerald']",[],"['Delivery of Health Care \n                 methods \n                 organization & administration', 'Health Services Administration']",['http://www.emeraldinsight.com/series/ahcm'],False,True,['http://www.emeraldinsight.com/series/ahcm']
138,9612021,Advances in health sciences education : theory and practice.,['eng'],"['Kluwer Academic Publishers,', 'Springer Netherlands']",['Periodical'],"['Education, Dental', 'Education, Medical', 'Education, Nursing', 'Physical Therapy Specialty \n                 education']",['https://link.springer.com/journal/10459'],True,True,['https://link.springer.com/journal/10459']
139,0370425,Advances in immunology.,['eng'],['Academic Press'],['Periodical'],['Allergy and Immunology'],['http://www.sciencedirect.com/science/bookseries/00652776'],True,True,['http://www.sciencedirect.com/science/bookseries/00652776']
140,100960029,Advances in life course research.,['eng'],"['JAI Press Inc.,', 'Elsevier']",['Periodical'],"['Aging', 'Life Change Events']",['http://www.sciencedirect.com/science/journal/10402608/14'],True,True,['http://www.sciencedirect.com/science/journal/10402608/14']
141,0370431,Advances in marine biology.,['eng'],['Academic Press'],['Periodical'],['Marine Biology'],['http://www.sciencedirect.com/science/bookseries/00652881'],True,True,['http://www.sciencedirect.com/science/bookseries/00652881']
142,101276222,Advances in medical sciences.,['eng'],"['Medical University of Białystok,', 'Elsevier']",[],['Medicine'],"['http://www.advms.pl/', 'http://www.sciencedirect.com/science/journal/18961126']",False,True,"['http://www.advms.pl/', 'http://www.sciencedirect.com/science/journal/18961126']"
143,0117147,Advances in microbial physiology.,['eng'],['Academic Press.'],['Periodical'],"['Biochemistry', 'Microbiology']",['http://www.sciencedirect.com/science/journal/00652911'],True,True,['http://www.sciencedirect.com/science/journal/00652911']
144,9813115,Advances in mind-body medicine.,['eng'],"['Churchill Livingstone,', 'InnoVision Communications']",['Periodical'],"['Mind-Body Relations, Metaphysical', 'Psychophysiology', 'Psychosomatic Medicine']",['http://www.advancesjournal.com/'],True,True,['http://www.advancesjournal.com/']
145,101125644,Advances in neonatal care : official journal of the National Association of Neonatal Nurses.,['eng'],"['W.B. Saunders Co.', 'Wolters Kluwer Health/Lippincott Williams & Wilkins']",['Periodical'],"['Infant Care \n                 methods', 'Infant, Newborn, Diseases \n                 nursing']",['http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00149525-000000000-00000'],True,True,[]
146,101571545,Advances in neurobiology.,['eng'],"['Springer,']",['Periodical'],['Nervous System Physiological Phenomena'],['https://link.springer.com/bookseries/8787'],True,True,['https://link.springer.com/bookseries/8787']
147,101540874,Advances in nutrition.,['eng'],['American Society for Nutrition'],['Periodical'],"['Nutritional Physiological Phenomena', 'Nutritional Sciences']","['https://academic.oup.com/advances', 'https://www.ncbi.nlm.nih.gov/pmc/journals/1420/']",True,True,['https://academic.oup.com/advances']
148,0242534,Advances in oto-rhino-laryngology.,['eng'],['Karger'],['Periodical'],['Otolaryngology'],['http://www.karger.com/BookSeries/Home/223874'],True,True,['http://www.karger.com/BookSeries/Home/223874']
149,0370435,Advances in parasitology.,['eng'],['Academic Press'],['Periodical'],['Parasitology'],['http://www.sciencedirect.com/science/journal/0065308X'],True,True,['http://www.sciencedirect.com/science/journal/0065308X']
150,0370436,Advances in pediatrics.,['eng'],"['Interscience [etc.]', 'Mosby']",[],['Pediatrics'],['http://www.sciencedirect.com/science/journal/00653101'],False,True,['http://www.sciencedirect.com/science/journal/00653101']
151,9104803,Advances in peritoneal dialysis.,['eng'],"['Peritoneal Dialysis Bulletin, Inc.,']",['Congress'],['Peritoneal Dialysis'],['http://www.advancesinpd.com/'],False,True,['http://www.advancesinpd.com/']
152,9015397,Advances in pharmacology.,['eng'],"['Academic Press,', 'Academic Press']",['Periodical'],"['Drug Therapy', 'Pharmacology']",['http://www.sciencedirect.com/science/bookseries/10543589'],True,True,['http://www.sciencedirect.com/science/bookseries/10543589']
153,100913944,Advances in physiology education.,['eng'],"['American Physiological Society,']",['Periodical'],"['Physiology \n                 education', 'Teaching']",['https://journals.physiology.org/journal/advances'],True,True,['https://journals.physiology.org/journal/advances']
154,101497281,Advances in protein chemistry and structural biology.,['eng'],['Elsevier'],[],"['Biochemistry', 'Proteins']",['http://www.sciencedirect.com/science/bookseries/18761623'],False,True,['http://www.sciencedirect.com/science/bookseries/18761623']
155,0101303,Advances in psychosomatic medicine.,['eng'],['Karger.'],['Periodical'],['Psychosomatic Medicine'],['http://www.karger.com/BookSeries/Home/223875'],True,True,['http://www.karger.com/BookSeries/Home/223875']
156,101697329,Advances in respiratory medicine.,['eng'],"['Via Medica,']",['Periodical'],['Respiratory Tract Diseases'],['https://journals.viamedica.pl/advances_in_respiratory_medicine'],True,True,['https://journals.viamedica.pl/advances_in_respiratory_medicine']
157,101734172,Advances in rheumatology.,['eng'],"['BioMed Central,']",['Periodical'],"['Arthritis', 'Collagen Diseases', 'Rheumatic Diseases']",['https://advancesinrheumatology.biomedcentral.com/'],True,True,['https://advancesinrheumatology.biomedcentral.com/']
158,100911021,Advances in skin & wound care.,['eng'],"['Springhouse Corp.,', 'Lippincott Williams & Wilkins']",['Periodical'],"['Pressure Ulcer', 'Wound Healing', 'Wounds and Injuries']",['http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00129334-000000000-00000'],True,True,[]
159,0045335,Advances in surgery.,['eng'],['Elsevier'],[],['General Surgery'],['http://www.sciencedirect.com/science/journal/00653411'],False,True,['http://www.sciencedirect.com/science/journal/00653411']
